concept:name,case:concept:name,case:AMOUNT_REQ,StartTime,StartRes,CompleteTime,CompleteRes,Duration,activity_pre,activity,activity_verb,activity_dec,pre_activity,rank_result,result,TimeDiff
A_FINALIZED,174060,6000,2011-10-03 14:28:02,11201,2011-10-03 14:28:02,11201,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,184.0
A_ACTIVATED,174060,6000,2011-12-13 09:44:17,10609,2011-12-13 09:44:17,10609,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,6117375.0
A_APPROVED,174060,6000,2011-12-13 09:44:17,10609,2011-12-13 09:44:17,10609,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,6117375.0
A_SUBMITTED,174078,10000,2011-10-03 13:23:45,112,2011-10-03 13:23:45,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174078,10000,2011-10-03 13:23:54,112,2011-10-03 13:23:54,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,9.0
A_PREACCEPTED,174078,10000,2011-10-03 13:24:40,112,2011-10-03 13:24:40,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,46.0
A_ACCEPTED,174078,10000,2011-10-03 16:02:14,11180,2011-10-03 16:02:14,11180,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,9454.0
A_FINALIZED,174078,10000,2011-10-03 16:10:35,11180,2011-10-03 16:10:35,11180,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,501.0
A_ACTIVATED,174078,10000,2011-10-17 20:11:18,10972,2011-10-17 20:11:18,10972,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1224043.0
A_APPROVED,174078,10000,2011-10-17 20:11:18,10972,2011-10-17 20:11:18,10972,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1224043.0
A_SUBMITTED,174084,8400,2011-10-03 13:26:26,112,2011-10-03 13:26:26,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174084,8400,2011-10-03 13:26:27,112,2011-10-03 13:26:27,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174084,8400,2011-10-03 13:27:03,112,2011-10-03 13:27:03,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,36.0
A_ACCEPTED,174084,8400,2011-10-03 14:30:47,10809,2011-10-03 14:30:47,10809,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,3824.0
A_FINALIZED,174084,8400,2011-10-03 14:31:15,10809,2011-10-03 14:31:15,10809,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,28.0
A_ACTIVATED,174084,8400,2011-10-04 10:17:26,10809,2011-10-04 10:17:26,10809,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,71171.0
A_APPROVED,174084,8400,2011-10-04 10:17:26,10809,2011-10-04 10:17:26,10809,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,71171.0
A_PARTLYSUBMITTED,174087,15000,2011-10-03 13:46:48,112,2011-10-03 13:46:48,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174087,15000,2011-10-03 13:46:48,112,2011-10-03 13:46:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174087,15000,2011-10-03 13:47:31,112,2011-10-03 13:47:31,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,43.0
A_ACCEPTED,174087,15000,2011-10-03 13:50:43,10863,2011-10-03 13:50:43,10863,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,192.0
A_FINALIZED,174087,15000,2011-10-03 13:53:29,10863,2011-10-03 13:53:29,10863,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,166.0
A_ACTIVATED,174087,15000,2011-10-11 11:49:13,10138,2011-10-11 11:49:13,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,683744.0
A_APPROVED,174087,15000,2011-10-11 11:49:13,10138,2011-10-11 11:49:13,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,683744.0
A_PARTLYSUBMITTED,174096,5000,2011-10-03 14:10:56,112,2011-10-03 14:10:56,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174096,5000,2011-10-03 14:10:56,112,2011-10-03 14:10:56,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174096,5000,2011-10-03 14:11:44,112,2011-10-03 14:11:44,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,48.0
A_ACCEPTED,174096,5000,2011-10-03 16:22:24,11120,2011-10-03 16:22:24,11120,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,7840.0
A_FINALIZED,174096,5000,2011-10-03 16:23:12,11120,2011-10-03 16:23:12,11120,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,48.0
A_ACTIVATED,174096,5000,2011-10-21 10:36:28,10809,2011-10-21 10:36:28,10809,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1534396.0
A_APPROVED,174096,5000,2011-10-21 10:36:28,10809,2011-10-21 10:36:28,10809,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1534396.0
A_PARTLYSUBMITTED,174099,15000,2011-10-03 14:17:13,112,2011-10-03 14:17:13,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174099,15000,2011-10-03 14:17:13,112,2011-10-03 14:17:13,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174099,15000,2011-10-03 14:18:07,112,2011-10-03 14:18:07,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,54.0
A_ACCEPTED,174099,15000,2011-10-04 13:58:20,11169,2011-10-04 13:58:20,11169,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,85213.0
A_FINALIZED,174099,15000,2011-10-04 14:05:09,11169,2011-10-04 14:05:09,11169,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,409.0
A_ACTIVATED,174099,15000,2011-10-26 12:55:15,10138,2011-10-26 12:55:15,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1896606.0
A_APPROVED,174099,15000,2011-10-26 12:55:15,10138,2011-10-26 12:55:15,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1896606.0
A_SUBMITTED,174105,5000,2011-10-03 14:24:26,112,2011-10-03 14:24:26,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174105,5000,2011-10-03 14:24:27,112,2011-10-03 14:24:27,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174105,5000,2011-10-03 14:25:18,112,2011-10-03 14:25:18,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,51.0
A_ACCEPTED,174105,5000,2011-10-03 14:37:36,10629,2011-10-03 14:37:36,10629,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,738.0
A_FINALIZED,174105,5000,2011-10-03 14:38:13,10629,2011-10-03 14:38:13,10629,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,37.0
A_ACTIVATED,174105,5000,2011-10-03 14:46:47,10629,2011-10-03 14:46:47,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,514.0
A_APPROVED,174105,5000,2011-10-03 14:46:47,10629,2011-10-03 14:46:47,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,514.0
A_SUBMITTED,174132,5000,2011-10-03 16:37:06,112,2011-10-03 16:37:06,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174132,5000,2011-10-03 16:37:07,112,2011-10-03 16:37:07,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174132,5000,2011-10-03 16:38:03,112,2011-10-03 16:38:03,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,56.0
A_ACCEPTED,174132,5000,2011-10-03 18:23:22,10880,2011-10-03 18:23:22,10880,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,6319.0
A_FINALIZED,174132,5000,2011-10-03 18:28:13,10880,2011-10-03 18:28:13,10880,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,291.0
A_ACTIVATED,174132,5000,2011-11-07 14:21:46,10609,2011-11-07 14:21:46,10609,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,3009213.0
A_APPROVED,174132,5000,2011-11-07 14:21:46,10609,2011-11-07 14:21:46,10609,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,3009213.0
A_SUBMITTED,174141,10600,2011-10-03 16:59:27,112,2011-10-03 16:59:27,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174141,10600,2011-10-03 16:59:28,112,2011-10-03 16:59:28,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174141,10600,2011-10-03 17:00:13,112,2011-10-03 17:00:13,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,45.0
A_ACCEPTED,174141,10600,2011-10-03 17:06:17,10971,2011-10-03 17:06:17,10971,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,364.0
A_FINALIZED,174141,10600,2011-10-03 17:06:35,10971,2011-10-03 17:06:35,10971,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,18.0
A_ACTIVATED,174141,10600,2011-10-14 17:08:25,10629,2011-10-14 17:08:25,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,950510.0
A_APPROVED,174141,10600,2011-10-14 17:08:25,10629,2011-10-14 17:08:25,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,950510.0
A_PARTLYSUBMITTED,174144,21000,2011-10-03 17:00:30,112,2011-10-03 17:00:30,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174144,21000,2011-10-03 17:00:30,112,2011-10-03 17:00:30,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174144,21000,2011-10-03 17:01:23,112,2011-10-03 17:01:23,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,53.0
A_ACCEPTED,174144,21000,2011-10-04 13:58:22,11179,2011-10-04 13:58:22,11179,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,75419.0
A_FINALIZED,174144,21000,2011-10-04 14:05:27,11179,2011-10-04 14:05:27,11179,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,425.0
A_ACTIVATED,174144,21000,2011-10-14 18:40:13,10629,2011-10-14 18:40:13,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,880486.0
A_APPROVED,174144,21000,2011-10-14 18:40:13,10629,2011-10-14 18:40:13,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,880486.0
A_PARTLYSUBMITTED,174216,6000,2011-10-03 19:58:04,112,2011-10-03 19:58:04,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174216,6000,2011-10-03 19:58:04,112,2011-10-03 19:58:04,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174216,6000,2011-10-03 19:58:48,112,2011-10-03 19:58:48,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,44.0
A_ACCEPTED,174216,6000,2011-10-03 20:18:58,10880,2011-10-03 20:18:58,10880,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,1210.0
A_FINALIZED,174216,6000,2011-10-03 20:21:04,10880,2011-10-03 20:21:04,10880,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,126.0
A_ACTIVATED,174216,6000,2011-10-26 09:46:23,10609,2011-10-26 09:46:23,10609,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1949119.0
A_APPROVED,174216,6000,2011-10-26 09:46:23,10609,2011-10-26 09:46:23,10609,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1949119.0
A_PARTLYSUBMITTED,174252,30000,2011-10-03 20:59:10,112,2011-10-03 20:59:10,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174252,30000,2011-10-03 20:59:10,112,2011-10-03 20:59:10,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174252,30000,2011-10-03 21:00:02,112,2011-10-03 21:00:02,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,52.0
A_ACCEPTED,174252,30000,2011-10-04 10:23:58,11200,2011-10-04 10:23:58,11200,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,48236.0
A_FINALIZED,174252,30000,2011-10-04 10:24:14,11200,2011-10-04 10:24:14,11200,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,16.0
A_ACTIVATED,174252,30000,2011-10-18 16:05:47,10629,2011-10-18 16:05:47,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1230093.0
A_APPROVED,174252,30000,2011-10-18 16:05:47,10629,2011-10-18 16:05:47,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1230093.0
A_PARTLYSUBMITTED,174255,15000,2011-10-03 20:59:23,112,2011-10-03 20:59:23,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174255,15000,2011-10-03 20:59:23,112,2011-10-03 20:59:23,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174255,15000,2011-10-03 21:00:08,112,2011-10-03 21:00:08,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,45.0
A_ACCEPTED,174255,15000,2011-10-04 14:03:31,10889,2011-10-04 14:03:31,10889,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,61403.0
A_FINALIZED,174255,15000,2011-10-04 14:07:20,10889,2011-10-04 14:07:20,10889,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,229.0
A_ACTIVATED,174255,15000,2011-10-13 14:02:18,10629,2011-10-13 14:02:18,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,777298.0
A_APPROVED,174255,15000,2011-10-13 14:02:18,10629,2011-10-13 14:02:18,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,777298.0
A_PARTLYSUBMITTED,174264,12000,2011-10-03 21:03:33,112,2011-10-03 21:03:33,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174264,12000,2011-10-03 21:03:33,112,2011-10-03 21:03:33,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174264,12000,2011-10-04 09:26:49,10889,2011-10-04 09:26:49,10889,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,44596.0
A_ACCEPTED,174264,12000,2011-10-04 13:36:12,11202,2011-10-04 13:36:12,11202,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,14963.0
A_FINALIZED,174264,12000,2011-10-04 13:41:05,11202,2011-10-04 13:41:05,11202,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,293.0
A_ACTIVATED,174264,12000,2011-11-10 11:04:18,10629,2011-11-10 11:04:18,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,3187393.0
A_APPROVED,174264,12000,2011-11-10 11:04:18,10629,2011-11-10 11:04:18,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,3187393.0
A_PARTLYSUBMITTED,174285,50000,2011-10-03 22:59:48,112,2011-10-03 22:59:48,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174285,50000,2011-10-03 22:59:48,112,2011-10-03 22:59:48,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174285,50000,2011-10-03 23:00:40,112,2011-10-03 23:00:40,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,52.0
A_ACCEPTED,174285,50000,2011-10-04 10:39:00,11200,2011-10-04 10:39:00,11200,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,41900.0
A_FINALIZED,174285,50000,2011-10-04 10:44:40,11200,2011-10-04 10:44:40,11200,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,340.0
A_ACTIVATED,174285,50000,2011-10-13 12:51:10,10138,2011-10-13 12:51:10,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,785190.0
A_APPROVED,174285,50000,2011-10-13 12:51:10,10138,2011-10-13 12:51:10,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,785190.0
A_SUBMITTED,174319,5000,2011-10-04 06:38:49,112,2011-10-04 06:38:49,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174319,5000,2011-10-04 06:38:54,112,2011-10-04 06:38:54,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,5.0
A_PREACCEPTED,174319,5000,2011-10-04 06:39:57,112,2011-10-04 06:39:57,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,63.0
A_ACCEPTED,174319,5000,2011-10-05 18:23:12,11202,2011-10-05 18:23:12,11202,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,128595.0
A_FINALIZED,174319,5000,2011-10-05 18:27:27,11202,2011-10-05 18:27:27,11202,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,255.0
A_ACTIVATED,174319,5000,2011-10-14 09:42:29,10809,2011-10-14 09:42:29,10809,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,746102.0
A_APPROVED,174319,5000,2011-10-14 09:42:29,10809,2011-10-14 09:42:29,10809,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,746102.0
A_SUBMITTED,174325,15000,2011-10-04 08:50:41,112,2011-10-04 08:50:41,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174325,15000,2011-10-04 08:50:42,112,2011-10-04 08:50:42,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174325,15000,2011-10-04 08:51:28,112,2011-10-04 08:51:28,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,46.0
A_ACCEPTED,174325,15000,2011-10-04 17:43:35,11121,2011-10-04 17:43:35,11121,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,31927.0
A_FINALIZED,174325,15000,2011-10-04 17:52:10,11121,2011-10-04 17:52:10,11121,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,515.0
A_ACTIVATED,174325,15000,2011-10-11 10:13:32,10809,2011-10-11 10:13:32,10809,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,577282.0
A_APPROVED,174325,15000,2011-10-11 10:13:32,10809,2011-10-11 10:13:32,10809,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,577282.0
A_SUBMITTED,174334,5000,2011-10-04 09:31:17,112,2011-10-04 09:31:17,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174334,5000,2011-10-04 09:31:19,112,2011-10-04 09:31:19,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,2.0
A_PREACCEPTED,174334,5000,2011-10-04 09:32:09,112,2011-10-04 09:32:09,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,50.0
A_ACCEPTED,174334,5000,2011-10-04 09:39:49,10971,2011-10-04 09:39:49,10971,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,460.0
A_FINALIZED,174334,5000,2011-10-04 09:40:04,10971,2011-10-04 09:40:04,10971,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,15.0
A_ACTIVATED,174334,5000,2011-10-10 15:03:08,10138,2011-10-10 15:03:08,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,537784.0
A_APPROVED,174334,5000,2011-10-10 15:03:08,10138,2011-10-10 15:03:08,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,537784.0
A_SUBMITTED,174337,30000,2011-10-04 10:04:38,112,2011-10-04 10:04:38,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174337,30000,2011-10-04 10:04:40,112,2011-10-04 10:04:40,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,2.0
A_PREACCEPTED,174337,30000,2011-10-04 10:07:59,10982,2011-10-04 10:07:59,10982,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,199.0
A_ACCEPTED,174337,30000,2011-10-04 10:09:44,10982,2011-10-04 10:09:44,10982,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,105.0
A_FINALIZED,174337,30000,2011-10-04 10:15:09,10982,2011-10-04 10:15:09,10982,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,325.0
A_ACTIVATED,174337,30000,2011-10-07 14:24:37,10629,2011-10-07 14:24:37,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,274168.0
A_APPROVED,174337,30000,2011-10-07 14:24:37,10629,2011-10-07 14:24:37,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,274168.0
A_PARTLYSUBMITTED,174343,10000,2011-10-04 10:17:53,112,2011-10-04 10:17:53,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174343,10000,2011-10-04 10:17:53,112,2011-10-04 10:17:53,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174343,10000,2011-10-04 10:19:01,112,2011-10-04 10:19:01,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,68.0
A_ACCEPTED,174343,10000,2011-10-04 10:22:02,10971,2011-10-04 10:22:02,10971,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,181.0
A_FINALIZED,174343,10000,2011-10-04 10:25:13,10971,2011-10-04 10:25:13,10971,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,191.0
A_ACTIVATED,174343,10000,2011-10-21 10:37:06,10138,2011-10-21 10:37:06,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1469513.0
A_APPROVED,174343,10000,2011-10-21 10:37:06,10138,2011-10-21 10:37:06,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1469513.0
A_PARTLYSUBMITTED,174382,5000,2011-10-04 13:11:45,112,2011-10-04 13:11:45,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174382,5000,2011-10-04 13:11:45,112,2011-10-04 13:11:45,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174382,5000,2011-10-04 13:12:25,112,2011-10-04 13:12:25,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,40.0
A_ACCEPTED,174382,5000,2011-10-04 13:31:29,11001,2011-10-04 13:31:29,11001,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,1144.0
A_FINALIZED,174382,5000,2011-10-04 13:36:31,11001,2011-10-04 13:36:31,11001,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,302.0
A_ACTIVATED,174382,5000,2011-10-12 10:10:05,10138,2011-10-12 10:10:05,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,678814.0
A_APPROVED,174382,5000,2011-10-12 10:10:05,10138,2011-10-12 10:10:05,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,678814.0
A_PARTLYSUBMITTED,174385,15000,2011-10-04 13:28:34,112,2011-10-04 13:28:34,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174385,15000,2011-10-04 13:28:34,112,2011-10-04 13:28:34,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174385,15000,2011-10-04 13:29:09,112,2011-10-04 13:29:09,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,35.0
A_ACCEPTED,174385,15000,2011-10-04 14:17:38,11001,2011-10-04 14:17:38,11001,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,2909.0
A_FINALIZED,174385,15000,2011-10-04 14:19:38,11001,2011-10-04 14:19:38,11001,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,120.0
A_ACTIVATED,174385,15000,2011-10-12 09:12:14,10629,2011-10-12 09:12:14,10629,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,672756.0
A_APPROVED,174385,15000,2011-10-12 09:12:14,10629,2011-10-12 09:12:14,10629,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,672756.0
A_SUBMITTED,174409,25000,2011-10-04 14:06:12,112,2011-10-04 14:06:12,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PARTLYSUBMITTED,174409,25000,2011-10-04 14:06:13,112,2011-10-04 14:06:13,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,1.0
A_PREACCEPTED,174409,25000,2011-10-04 14:07:20,112,2011-10-04 14:07:20,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,67.0
A_ACCEPTED,174409,25000,2011-10-04 19:24:23,11121,2011-10-04 19:24:23,11121,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,19023.0
A_FINALIZED,174409,25000,2011-10-04 19:26:03,11121,2011-10-04 19:26:03,11121,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,100.0
A_ACTIVATED,174409,25000,2011-10-14 09:22:21,10138,2011-10-14 09:22:21,10138,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,827778.0
A_APPROVED,174409,25000,2011-10-14 09:22:21,10138,2011-10-14 09:22:21,10138,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,827778.0
A_PARTLYSUBMITTED,174415,12000,2011-10-04 14:26:44,112,2011-10-04 14:26:44,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174415,12000,2011-10-04 14:26:44,112,2011-10-04 14:26:44,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
A_PREACCEPTED,174415,12000,2011-10-04 14:27:38,112,2011-10-04 14:27:38,112,0.0,a,accept_pre,accept,pre,a_accept_pre,6,approve,54.0
A_ACCEPTED,174415,12000,2011-10-04 14:48:23,10859,2011-10-04 14:48:23,10859,0.0,a,accept,accept,<NO_DESC>,a_accept,5,approve,1245.0
A_FINALIZED,174415,12000,2011-10-04 14:50:44,10859,2011-10-04 14:50:44,10859,0.0,a,finalize,finalize,<NO_DESC>,a_finalize,4,approve,141.0
A_ACTIVATED,174415,12000,2011-10-19 11:06:52,10972,2011-10-19 11:06:52,10972,0.0,a,activate,activate,<NO_DESC>,a_activate,3,approve,1282568.0
A_APPROVED,174415,12000,2011-10-19 11:06:52,10972,2011-10-19 11:06:52,10972,0.0,a,approve,approve,<NO_DESC>,a_approve,1,approve,1282568.0
A_PARTLYSUBMITTED,174424,15000,2011-10-04 14:36:20,112,2011-10-04 14:36:20,112,0.0,a,submit_partial,submit,partial,a_submit_partial,7,approve,0.0
A_SUBMITTED,174424,15000,2011-10-04 14:36:20,112,2011-10-04 14:36:20,112,0.0,a,submit,submit,<NO_DESC>,a_submit,6,approve,0.0
